87387|2
86303|2
59845|2
55884|2
98276|2
99949|2
86767|2
99949|2
103805|2
94187|2
115520|2
326123|2
35810|2
111331|2
119964|2
74543|2
116834|2
132768|2
376773|2
128854|2
116612|3
36727|2
140945|2
147979|2
159793|2
125790|2
112248|3
182848|2
47883|2
63039|2
195525|2
202983|2
206526|2
210741|2
1426911|2
211303|1
543386|2
285165|2
271150|2
313866|2
327905|2
589327|2
560856|2
171540|2
98276|2
228836|2
578672|2
258502|2
